ISIN,SYMBOL,SERIES,TYPE,HAIRCUT,NAV
INF173K01FB2,PMFSBZP,DP,OMF,7.5,41.96
INF173K01DA9,PMFLFPG,GR,GMF,10,2129.17
INF173K01GT2,PMFLFZD,DR,GMF,10,1000.64
INF173K01GU0,PMFLFZG,GR,GMF,10,2149.39
INF173K01DB7,PMFLFPD,DR,GMF,10,1000.89
INF173K01FN7,PMFGFZP,DP,OMF,7.5,82.49
INF173K01FQ0,PMFGFZG,GR,OMF,7.5,359.06
INF173K01957,PMFGFDP,DP,OMF,7.5,61.96
INF173K01940,PMFGFGP,GR,OMF,7.5,326.69
INF173K01213,PMFMIGP,GR,OMF,7.5,62.51
INF173K01247,PMFMIMP,DP,OMF,7.5,14.99
INF173K01262,PMFMIQP,DP,OMF,7.5,16.45
INF173K01GZ9,PMFMIZG,GR,OMF,7.5,71.23
INF173K01ES9,PMFDYZP,DP,OMF,7.5,63.75
INF173K01EV3,PMFDYZG,GR,OMF,7.5,133.08
INF173K01AC1,PMFDYGP,GR,OMF,7.5,123.77
INF173K01AD9,PMFDYDP,DP,OMF,7.5,38.65
INF173K01585,PMFSAGP,GR,OMF,7.5,31.32
INF173K01551,PMFSADP,DP,OMF,7.5,15.33
INF173K01FI7,PMFSAZG,GR,OMF,7.5,36.1
INF173K01FF3,PMFSAZP,DP,OMF,7.5,18.41
INF846K015F2,AXISCSDGG,GR,OMF,7.5,11.21
INF846K018F6,AXISCSGPG,GR,OMF,7.5,11.18
INF204KC1378,NIMFSOAG,GR,OMF,7.5,13.02
INF204KC1345,NIMFSOGP,GR,OMF,7.5,12.9
INF205KA1494,IMFF9D1GD,GR,OMF,7.5,15.92
INF205KA1452,IMFF9DPDR,DP,OMF,7.5,15.34
INF205KA1460,IMFF9GPGR,GR,OMF,7.5,15.34
INF109KC1Y98,IPRU9673,GR,OMF,7.5,13.06
INF109KC1Z06,IPRU9674P,DP,OMF,7.5,13.06
INF109KC1Y64,IPRU3471,GR,OMF,7.5,12.91
INF109KC1Y72,IPRU3472P,DP,OMF,7.5,12.91
INF209KB13F9,B100B,GR,OMF,7.5,12.95
INF209KB16F2,B100Y,GR,OMF,7.5,13.1
INF769K01HW9,MIRAEMFRG,GR,OMF,7.5,16.13
INF769K01HZ2,MIRAEMFD1,GR,OMF,7.5,16.28
INF209KB19E9,B95B,GR,OMF,7.5,11.23
INF209KB11F3,B95Y,GR,OMF,7.5,11.31
INF0GCD01438,OFRGOFRGL,GR,GMF,10,1140.09
INF0GCD01453,OFDGOFDGL,GR,GMF,10,1141.45
INF247L01AW9,N2GP,GR,OMF,7.5,15.67
INF247L01AV1,N2GD,GR,OMF,7.5,15.9
INF789F1AVC9,SIGPG,GR,OMF,7.5,12.74
INF789F1AVD7,SIG1G,GR,OMF,7.5,12.77
INF959L01FT4,BANKINDE,GR,OMF,7.5,12.32
INF959L01FU2,BANKINDEX,GR,OMF,7.5,12.12
INF740KA1QM8,DSPGFRGR,GR,OMF,7.5,13.4
INF740KA1QN6,DSPGFRDP,DP,OMF,7.5,13.4
INF740KA1QQ9,DSPGFDDP,DP,OMF,7.5,13.68
INF740KA1QP1,DSPGFDGR,GR,OMF,7.5,13.68
INF959L01FV0,NAVIUS,GR,OMF,7.5,13.43
INF959L01FW8,NAVIUSS,GR,OMF,7.5,13.41
INF194KB1CR7,IDNF100DG,GR,OMF,7.5,13.36
INF194KB1CO4,IDNF100RG,GR,OMF,7.5,13.22
INF209KB12G9,B101B,GR,OMF,7.5,15.4
INF209KB10G3,B101Y,GR,OMF,7.5,15.64
INF174KA1IC1,KMIFG,GR,OMF,7.5,16.42
INF174KA1IF4,KMIFDG,GR,OMF,7.5,17.03
INF174KA1IG2,KMIFDDP,DP,OMF,7.5,17.03
INF174KA1ID9,KMIFDP,DP,OMF,7.5,16.42
INF846K011G9,AXISETDGG,GR,OMF,7.5,14.31
INF846K014G3,AXISETGPG,GR,OMF,7.5,14.26
INF174KA1II8,KAR2027G,GR,OMF,7.5,11.16
INF174KA1IM0,KAR2027DDP,DP,OMF,7.5,11.2
INF174KA1IL2,KAR2027DG,GR,OMF,7.5,11.2
INF109KC11A4,IPRU9675,GR,OMF,7.5,13.48
INF109KC1Z89,IPRU3473,GR,OMF,7.5,13.27
INF109KC12A2,IPRU9676P,DP,OMF,7.5,13.48
INF174KA1IO6,KAR2032G,GR,OMF,7.5,11.38
INF174KA1IR9,KAR2032DG,GR,OMF,7.5,11.43
INF179KC1BY3,H100DGHMF,GR,OMF,7.5,13.35
INF179KC1BZ0,H100RGHMF,GR,OMF,7.5,13.19
INF179KC1CB9,H200RGHMF,GR,OMF,7.5,14.68
INF179KC1CA1,H200DGHMF,GR,OMF,7.5,14.85
INF846K010H9,AXISCRGPG,GR,OMF,7.5,11.14
INF846K017G6,AXISCRDGG,GR,OMF,7.5,11.17
INF789F1AVE5,LIGPG,GR,OMF,7.5,15.28
INF789F1AVF2,LIG1G,GR,OMF,7.5,15.44
INF200KA19E0,MCFD652P,DP,OMF,7.5,14.28
INF200KA18E2,MCFD652G,GR,OMF,7.5,14.28
INF200KA16E6,MCF652DP,DP,OMF,7.5,13.98
INF200KA15E8,MCF652G,GR,OMF,7.5,13.97
INF959L01FX6,NAVIMIDCAD,GR,OMF,7.5,17.22
INF959L01FY4,NAVIMIDCAP,GR,OMF,7.5,16.88
INF846K016H6,AXISNSGPG,GR,OMF,7.5,15.49
INF846K017H4,AXISNSDPD,DP,OMF,7.5,15.49
INF846K013H3,AXISNSDGG,GR,OMF,7.5,15.73
INF846K014H1,AXISNSD1D,DP,OMF,7.5,15.73
INF959L01FZ1,NASDAQ100,GR,OMF,7.5,13.43
INF959L01GA2,NASDAQ 100,GR,OMF,7.5,13.37
INF247L01AY5,S1GD,GR,OMF,7.5,15.34
INF247L01AZ2,S1GP,GR,OMF,7.5,15.14
INF846K010I7,AXISNMD1D,DP,OMF,7.5,16.66
INF846K019H0,AXISNMDGG,GR,OMF,7.5,16.66
INF846K013I1,AXISNMDPD,DP,OMF,7.5,16.41
INF846K012I3,AXISNMGPG,GR,OMF,7.5,16.41
INF754K01OC9,EMFP5GGR,GR,OMF,7.5,11.14
INF754K01OG0,EMFP5DGR,GR,OMF,7.5,11.19
INF336L01QK1,OCXG,GR,OMF,7.5,11.24
INF336L01QL9,OCXDP,DP,OMF,7.5,11.24
INF336L01QH7,OHCXG,GR,OMF,7.5,11.28
INF740KA1QS5,DSPNSRGR,GR,OMF,7.5,11.25
INF740KA1QV9,DSPNSDGR,GR,OMF,7.5,11.29
INF109KC11B2,IPRU3478,GR,OMF,7.5,11.16
INF109KC14B6,IPRU9680,GR,OMF,7.5,11.2
INF204KC1493,NIMFCNGP,GR,OMF,7.5,11.09
INF204KC1527,NIMFCNAG,GR,OMF,7.5,11.13
INF251K01AA9,BNP09DP,DP,OMF,7.5,21.58
INF251K01HH9,69D,DP,OMF,7.5,26.99
INF251K01HF3,69G,GR,OMF,7.5,91.02
INF251K01985,BNP09G,GR,OMF,7.5,81.93
INF251K01DR7,LWRCR,DR,OMF,7.5,10.06
INF251K01DQ9,BNP17G,GR,OMF,7.5,36.97
INF251K01GJ7,65G,GR,OMF,7.5,40.13
INF251K01DW7,BNP21,GR,OMF,7.5,41.65
INF251K01GW0,63G,GR,OMF,7.5,45.88
INF251K01EB9,BNP22,DP,OMF,7.5,10.28
INF251K01HN7,70G,GR,OMF,7.5,224.92
INF251K01HL1,70D,DP,OMF,7.5,27.38
INF251K01894,BNP01G,GR,OMF,7.5,197.75
INF251K01910,BNP02DP,DP,OMF,7.5,23.11
INF251K01852,BNP12DP,DP,OMF,7.5,11.09
INF251K01HR8,66G,GR,OMF,7.5,48.84
INF251K01HS6,66MD,DP,OMF,7.5,13.2
INF251K01845,BNP11G,GR,OMF,7.5,40.78
INF251K01AW3,BNP05G,GR,OMF,7.5,87.22
INF251K01AX1,BNP05DP,DP,OMF,7.5,54.4
INF251K01HO5,71D,DP,OMF,7.5,67.58
INF251K01HQ0,71G,GR,OMF,7.5,102.04
INF251K01EI4,BNPBONDRG,GR,OMF,7.5,28.72
INF251K01EP9,BNPBONDIG,GR,OMF,7.5,24.81
INF251K01GP4,61G,GR,OMF,7.5,26.28
INF251K01LT6,BNPMTIG,GR,OMF,7.5,17.26
INF251K01LU4,623DG,GR,OMF,7.5,18.39
INF251K01PD1,628RM,DP,OMF,7.5,10.35
INF251K01PF6,628DM,DP,OMF,7.5,10.74
INF251K01ON3,628RG,GR,OMF,7.5,14.89
INF251K01OT0,628DG,GR,OMF,7.5,15.59
INF251K01OW4,629RG,GR,OMF,7.5,24.82
INF251K01OZ7,629DG,GR,OMF,7.5,27.84
INF251K01OY0,629RD,DP,OMF,7.5,16.73
INF251K01PL4,630RD,DP,OMF,7.5,16.01
INF251K01PK6,630RG,GR,OMF,7.5,20.27
INF251K01PN0,630DG,GR,OMF,7.5,22.46
INF251K01PT7,631DG,GR,OMF,7.5,29.98
INF251K01PS9,631RD,DP,OMF,7.5,20.36
INF251K01PQ3,631RG,GR,OMF,7.5,27.54
INF251K01QQ1,BNPAFRGG,GR,OMF,7.5,12.33
INF251K01QT5,BNPAFDGG,GR,OMF,7.5,12.75
INF109KC17B9,IPRU3480,GR,OMF,7.5,14.92
INF109KC18B7,IPRU3481P,DP,OMF,7.5,14.92
INF109KC10C2,IPRU9682,GR,OMF,7.5,15.37
INF109KC11C0,IPRU9683P,DP,OMF,7.5,15.37
INF789F1AVG0,MQGPG,GR,OMF,7.5,12.24
INF789F1AVH8,MQG1G,GR,OMF,7.5,12.35
INF277KA1372,IFDEC27D,GR,OMF,7.5,11.31
INF277KA1406,IFDEC27B,GR,OMF,7.5,11.24
INF277KA1430,TNIDFOFD,GR,OMF,7.5,12.26
INF277KA1463,TNIDFOFB,GR,OMF,7.5,12.13
INF03VN01530,WOCTPD102L,GR,OMF,7.5,14.7
INF03VN01506,WOCFP1035,GR,OMF,7.5,14.3
INF03VN01522,WOCFP1037,DP,OMF,7.5,14.3
INF03VN01555,WOCTPD102L,DP,OMF,7.5,14.7
INF209KB17H6,B109B,GR,OMF,7.5,11.1
INF209KB19H2,B109Y,GR,OMF,7.5,11.15
INF209KB11I7,B108B,GR,OMF,7.5,11.12
INF209KB13I3,B108Y,GR,OMF,7.5,11.15
INF769K01IH8,MIRAENJD1,GR,OMF,7.5,11.19
INF769K01IE5,MIRAENJRG,GR,OMF,7.5,11.15
INF0J8L01057,NJMFAFRGG,GR,OMF,7.5,11.2
INF0J8L01065,NJMFAFDGG,GR,OMF,7.5,11.33
INF0J8L01081,OVDGG,GR,GMF,10,1117.52
INF0J8L01073,OVRGG,GR,GMF,10,1115.52
INF754K01OP1,EMFFCDGR,GR,OMF,7.5,14.47
INF754K01OL0,EMFFCRGR,GR,OMF,7.5,14.05
INF754K01OM8,EMFFCRDP,DP,OMF,7.5,14.05
INF251K01QW9,FXRGG,GR,OMF,7.5,13.62
INF251K01QX7,FXRDD,DP,OMF,7.5,13.62
INF251K01QZ2,FXDGG,GR,OMF,7.5,14
INF082J01424,NFRG,GR,OMF,7.5,12.75
INF082J01416,NFGR,GR,OMF,7.5,12.78
INF767K01RE0,MMG1G,GR,GMF,10,1117.3
INF767K01RB6,MMGPG,GR,GMF,10,1108.76
INF194KB1DM6,IDMIDRG,GR,OMF,7.5,14.61
INF194KB1DN4,IDMIDRD,DP,OMF,7.5,14.61
INF194KB1DJ2,IDMIDDG,GR,OMF,7.5,15.04
INF582M01ID0,UNGRG,GR,GMF,10,11.13
INF582M01HW2,UNGDG,GR,GMF,10,11.23
INF789F1AVI6,UTIGFGPG,GR,GMF,10,11.32
INF789F1AVR7,UTIGFG1G,DP,GMF,10,11.42
INF740KA1QY3,DSPNQRGR,GR,OMF,7.5,12.56
INF740KA1RB9,DSPNQDGR,GR,OMF,7.5,12.71
INF966L01AU8,166LCD1,DP,OMF,7.5,14.78
INF966L01AT0,166LCDG,GR,OMF,7.5,14.78
INF966L01AW4,166LCGP,GR,OMF,7.5,14.35
INF966L01AX2,166LCDP,DP,OMF,7.5,14.35
INF247L01BC9,S2GD,GR,OMF,7.5,13.67
INF247L01BD7,S2GPL0,GR,OMF,7.5,13.5
INF109KC11D8,IPRU9684,GR,OMF,7.5,17.33
INF109KC12D6,IPRU9685P,DP,OMF,7.5,17.33
INF109KC18C5,IPRU3482,GR,OMF,7.5,17.14
INF109KC10E8,IPRU3487,DR,OMF,7.5,11.19
INF109KC11E6,IPRU3488P,DP,OMF,7.5,11.19
INF109KC13E2,IPRU9689,DR,OMF,7.5,11.29
INF109KC14E0,IPRU9690P,DP,OMF,7.5,11.3
INF769K01IN6,MIRAEBAD1,GR,OMF,7.5,12.73
INF769K01IK2,MIRAEBARG,GR,OMF,7.5,12.41
INF769K01IJ4,MIRAEBARD,DP,OMF,7.5,12.41
INF090I01WO0,FIBAFDP,DP,OMF,7.5,12.8
INF090I01WR3,FIBAFDPD,DP,OMF,7.5,13.18
INF090I01WN2,FIBAFGP,GR,OMF,7.5,12.8
INF090I01WQ5,FIBAFGPD,GR,OMF,7.5,13.18
INF209KB14J9,B110B,GR,OMF,7.5,11.52
INF209KB17J2,B110Y,GR,OMF,7.5,11.65
INF204KC1584,NIMFNNAG,GR,OMF,7.5,15.57
INF204KC1550,NIMFNNGP,GR,OMF,7.5,15.41
INF760K01KC4,CRBPDG,GR,OMF,7.5,11.11
INF760K01KF7,CRBPGP,GR,OMF,7.5,11.06
INF0GCD01479,185MMGPGR,GR,GMF,10,1122.71
INF0GCD01503,185MMDGGR,GR,GMF,10,1125.57
INF959L01GD6,NAVIMANUFD,GR,OMF,7.5,15.46
INF959L01GE4,MIGPG,GR,OMF,7.5,15.24
INF247L01BF2,S3GD,GR,OMF,7.5,23.3
INF247L01BG0,S3GP,GR,OMF,7.5,23.04
INF247L01BI6,S4GD,GR,OMF,7.5,15.67
INF247L01BJ4,S4GP,GR,OMF,7.5,15.48
INF277KA1497,THOFD,GR,OMF,7.5,14.58
INF277KA1539,THOFA,DR,OMF,7.5,14.15
INF277KA1521,THOFB,GR,OMF,7.5,14.15
INF109KC19H2,IPRU3489,DR,OMF,7.5,19.49
INF109KC12I5,IPRU9691,DR,OMF,7.5,19.99
INF109KC10I9,IPRU3490P,DP,OMF,7.5,19.49
INF109KC13I3,IPRU9692P,DP,OMF,7.5,19.99
INF192K01MM5,JMSDGP,GR,OMF,7.5,11
INF192K01MP8,JMSDDG,GR,OMF,7.5,11.16
INF582M01IN9,UNRFRDP,DP,OMF,7.5,13.6
INF582M01IK5,UNRFDG,GR,OMF,7.5,13.96
INF680P01232,SOF201,GR,GMF,10,11.13
INF680P01331,SOF202D,DR,GMF,10,10
INF680P01323,SOF201D,GR,GMF,10,11.15
INF903JA1LG7,SMFFCDP1,DR,OMF,7.5,12.99
INF903JA1LB8,SMFFCGPG,GR,OMF,7.5,12.63
INF903JA1LD4,SMFFCDPR,DR,OMF,7.5,12.63
INF754K01OT3,EMFGFRGR,GR,OMF,7.5,13.85
INF754K01OX5,EMFGFDGR,GR,OMF,7.5,13.94
INF03VN01605,WOCMPD101P,DP,OMF,7.5,15.61
INF03VN01563,WOCMP101G,GR,OMF,7.5,15.17
INF03VN01597,WOCMPD101G,GR,OMF,7.5,15.61
INF03VN01571,WOCMP101DP,DP,OMF,7.5,15.17
INF03VN01621,WOCTPD102G,GR,OMF,7.5,14.55
INF03VN01654,WOCTP102D,DP,OMF,7.5,14.15
INF03VN01647,WOCTP102G,GR,OMF,7.5,14.15
INF194KB1DP9,NF200DG,GR,OMF,7.5,16.36
INF194KB1DS3,NF200RG,GR,OMF,7.5,16.2
INF769K01IR7,MIRAEAIRG,GR,OMF,7.5,16.36
INF769K01IS5,MIRAEAID1,GR,OMF,7.5,16.41
INF846K015J4,AXISSVDGG,GR,OMF,7.5,14.53
INF846K018J8,AXISSVGPG,GR,OMF,7.5,14.42
INF174KA1JN6,KBCFDG,GR,OMF,7.5,13.5
INF174KA1JK2,KBCFG,GR,OMF,7.5,13.15
INF174KA1JL0,KBCFDP,DP,OMF,7.5,13.15
INF0K1H01040,ONDG,GR,GMF,10,1106.32
INF0K1H01032,ONRG,GR,GMF,10,1102.31
INF194KB1DY1,NLV30RG,GR,OMF,7.5,13.51
INF194KB1DV7,NLV30DG,GR,OMF,7.5,13.67
INF109KC17I4,IPRU3499,DR,OMF,7.5,14.1
INF109KC10J7,IPRU9701,DR,OMF,7.5,14.24
INF247L01BN6,MGGP,GR,OMF,7.5,13.81
INF247L01BM8,MGGD,GR,OMF,7.5,13.89
INF109KC16J4,IPRU9703,DR,OMF,7.5,18.02
INF109KC13J1,IPRU3501,DR,OMF,7.5,17.86
INF767K01RK7,MKG1G,GR,OMF,7.5,14.15
INF767K01RH3,MKGPG,GR,OMF,7.5,13.78
INF767K01RI1,MKDPD,DP,OMF,7.5,13.78
INF209KB10M1,B111Y,GR,OMF,7.5,11.21
INF209KB18L6,B111B,GR,OMF,7.5,11.18
INF754K01PF9,EMFG7DGR,GR,OMF,7.5,11.49
INF754K01PB8,EMFG7RGR,GR,OMF,7.5,11.44
INF754K01PG7,EMFG7DDP,DP,OMF,7.5,11.49
INF200KA17O3,SNMIF661G,GR,OMF,7.5,15.68
INF200KA10P5,SNMIFD661G,GR,OMF,7.5,15.83
INF200KA18O1,SNMIF661DP,DP,OMF,7.5,15.68
INF200KA11P3,SNMIFD661P,DP,OMF,7.5,15.83
INF200KA13P9,SNMIF662G,GR,OMF,7.5,16.2
INF200KA16P2,SNMIFD662G,GR,OMF,7.5,16.36
INF200KA17P0,SNMIFD662P,DP,OMF,7.5,16.36
INF200KA14P7,SNMIF662DP,DP,OMF,7.5,16.2
INF200KA12Q9,SCIGID663G,GR,GMF,10,11.47
INF200KA19P6,SCIGI663G,GR,GMF,10,11.42
INF109KC19J8,IPRU3503,DR,OMF,7.5,16.35
INF109KC12K1,IPRU9705,DR,OMF,7.5,16.72
INF109KC10K5,IPRU3504P,DP,OMF,7.5,16.35
INF109KC13K9,IPRU9706P,DP,OMF,7.5,16.72
INF209KB12M7,B112B,GR,OMF,7.5,13.83
INF209KB15M0,B112Y,GR,OMF,7.5,13.92
INF277KA1554,CIGIF26D,GR,GMF,10,11.22
INF277KA1588,CIGIF26B,GR,GMF,10,11.17
INF209KB10N9,B113Y,GR,GMF,10,11.21
INF209KB18M4,B113B,GR,GMF,10,11.18
INF209KB14N1,B114Y,GR,OMF,7.5,11.29
INF209KB12N5,B114B,GR,OMF,7.5,11.26
INF200KA18Q6,SCIGID664G,GR,GMF,10,11.29
INF200KA15Q2,SCIGI664G,GR,GMF,10,11.25
INF200KA14R3,SCISID665G,GR,OMF,7.5,11.2
INF200KA11R9,SCISI665G,GR,OMF,7.5,11.17
INF789F1AWB9,UTIGUG1G,GR,OMF,7.5,13.99
INF789F1AWA1,UTIGUGP,GR,OMF,7.5,13.89
INF194KB1EB7,IDTLFDG,GR,OMF,7.5,16.57
INF194KB1EE1,IDTLFRG,GR,OMF,7.5,16.15
INF194KB1EF8,IDTLFRD,DP,OMF,7.5,16.16
INF174KA1JQ9,KNPSUG,GR,OMF,7.5,11.18
INF174KA1JT3,KNPSUDG,GR,OMF,7.5,11.22
INF754K01PN3,EMFL7DGR,GR,OMF,7.5,11.22
INF754K01PJ1,EMFL7RGR,GR,OMF,7.5,11.18
INF109KC11L1,IPRU3507,DR,OMF,7.5,11.27
INF109KC14L5,IPRU9709,DR,OMF,7.5,11.3
INF109KC15K4,IPRU3505,DR,GMF,10,11.29
INF109KC18K8,IPRU9707,DR,GMF,10,11.32
INF179KC1DV5,HSLFRGHMF,GR,OMF,7.5,13.98
INF179KC1DU7,HSLFDGHMF,GR,OMF,7.5,14.06
INF277KA1612,TNMMIFD,GR,OMF,7.5,16.59
INF277KA1620,TNMMIFC,DP,OMF,7.5,16.59
INF277KA1646,TNMMIFB,GR,OMF,7.5,16.38
INF194KB1EK8,IDG26RG,GR,GMF,10,11.15
INF194KB1EH4,IDG26DG,GR,GMF,10,11.2
INF846K015K2,AXISNQGPG,GR,OMF,7.5,16.05
INF846K012K9,AXISNQDGG,GR,OMF,7.5,16.15
INF204KC1659,NIMFNDGP,GR,OMF,7.5,11.12
INF204KC1683,NIMFNDAG,GR,OMF,7.5,11.15
INF209KB10O7,B115B,GR,GMF,10,11.3
INF769K01JA1,MIRAENPRG,GR,OMF,7.5,11.11
INF769K01JD5,MIRAENPD1,GR,OMF,7.5,11.15
INF769K01IU1,MIRAECIRG,GR,GMF,10,11.33
INF769K01IX5,MIRAECID1,GR,GMF,10,11.38
INF03VN01696,WOCLPD103G,GR,OMF,7.5,12.83
INF03VN01662,WOC103G,GR,OMF,7.5,12.52
INF03VN01670,WOCLP103,DP,OMF,7.5,12.52
INF179KC1EB5,HHBRGRHMF,GR,OMF,7.5,12.85
INF179KC1DZ6,HHBDDPHMF,DP,OMF,7.5,13.11
INF179KC1DY9,HHBDGRHMF,GR,OMF,7.5,13.11
INF179KC1EC3,HHBRDPHMF,DP,OMF,7.5,12.85
INF754K01PR4,EMFG8RGR,GR,OMF,7.5,11.17
INF192K01MV6,MDDG,GR,OMF,7.5,17.27
INF192K01MS2,MDGP,GR,OMF,7.5,16.79
INF192K01MT0,MDDP,DP,OMF,7.5,16.79
INF760K01KI1,CRMDDG,GR,OMF,7.5,14.31
INF760K01KK7,CRMDDD,DP,OMF,7.5,14.32
INF760K01KN1,CRMDDP,DP,OMF,7.5,14
INF760K01KL5,CRMDGP,GR,OMF,7.5,14
INF174KA1KG8,KWDFG,GR,OMF,7.5,11.07
INF174KA1KJ2,KWDFDDG,GR,OMF,7.5,11.08
INF204KC1741,NIMFNJAG,GR,OMF,7.5,11.1
INF204KC1717,NIMFNJGP,GR,OMF,7.5,11.06
INF0K1H01065,ELDG,GR,OMF,7.5,13.44
INF0K1H01057,ELRG,GR,OMF,7.5,13.16
INF179KC1EG4,HNGSRGHMF,GR,GMF,10,11.1
INF179KC1EE9,HNGSDGHMF,GR,GMF,10,11.13
INF179KC1EI0,HNJSRGHMF,GR,GMF,10,11.19
INF179KC1EH2,HNJSDGHMF,GR,GMF,10,11.22
INF846K011L9,AXISNLGPG,GR,OMF,7.5,11.06
INF846K018K6,AXISNLDGG,GR,OMF,7.5,11.08
INF582M01IS8,UNMCRG,GR,OMF,7.5,13.57
INF582M01IT6,UNMCRDP,DP,OMF,7.5,13.57
INF582M01IO7,UNMCDG,GR,OMF,7.5,13.83
INF251K01RC9,MARGG,GR,OMF,7.5,12.93
INF251K01RD7,MARDD,DP,OMF,7.5,12.93
INF251K01RF2,MADGG,GR,OMF,7.5,13.23
INF194KB1ET9,SDL26DG,GR,OMF,7.5,11.1
INF194KB1EW3,SDL26RG,GR,OMF,7.5,11.06
INF194KB1EN2,IDG32DG,GR,OMF,7.5,11.17
INF194KB1EQ5,IDG32RG,GR,OMF,7.5,11.14
INF194KB1EZ6,SDL27DG,GR,OMF,7.5,11.09
INF194KB1FC2,SDL27RG,GR,OMF,7.5,11.05
INF754K01QP6,EMFSIRGR,GR,OMF,7.5,15.4
INF754K01QH3,EMFNXRGR,GR,OMF,7.5,14.44
INF754K01PZ7,EMFMDRGR,GR,OMF,7.5,16.32
INF204KC1857,NIMFNKGP,GR,GMF,10,10.98
INF204KC1881,NIMFNKAG,GR,GMF,10,11.01
INF174V01BI1,MMMSCRP,DP,OMF,7.5,17.12
INF174V01BK7,MMMSCDG,GR,OMF,7.5,17.55
INF174V01BH3,MMMSCRG,GR,OMF,7.5,17.12
INF174V01BL5,MMMSCDP,DP,OMF,7.5,17.55
INF204KC1AC0,NIMFNQAG,GR,GMF,10,11.2
INF204KC1998,NIMFNQGP,GR,GMF,10,11.17
INF109KC18L6,PRU3509,GR,OMF,7.5,14.09
INF109KC11M9,PRU9711,GR,OMF,7.5,14.22
INF209KB18O0,B116B,GR,OMF,7.5,10.98
INF209KB10P4,B116Y,GR,OMF,7.5,11.02
INF754K01RC2,EMFO3DGR,GR,OMF,7.5,11.15
INF754K01QY8,EMFO3RGR,GR,OMF,7.5,11.15
INF917K01AH0,LNT02,GR,OMF,7.5,66.29
INF917K01AF4,LNT01P,DP,OMF,7.5,10.97
INF917K01AI8,LNT09P,DP,OMF,7.5,16.65
INF917K01AK4,LNT07,GR,OMF,7.5,25.18
INF917K01HN3,LNT02D,GR,OMF,7.5,70.34
INF917K01HP8,LNT01DP,DP,OMF,7.5,11.34
INF917K01BP1,LNT44,GR,GMF,10,60.56
INF917K01FI7,LNT44D,GR,GMF,10,68.49
INF917K01239,LNT16P,DP,OMF,7.5,72.44
INF917K01254,LNT17,GR,OMF,7.5,324
INF917K01E78,LNT16DP,DP,OMF,7.5,80.96
INF917K01FZ1,LNT17D,GR,OMF,7.5,361.62
INF917K01536,LNT416,GR,OMF,7.5,42.17
INF917K01544,LNT415P,DP,OMF,7.5,35.95
INF917K01E52,LNT415DP,DP,OMF,7.5,39.78
INF917K01FW8,LNT416D,GR,OMF,7.5,46.83
INF917K01114,LNT227P,DP,OMF,7.5,10.23
INF917K01130,LNT228,GR,OMF,7.5,26.35
INF917K01UH8,LNT228D,GR,OMF,7.5,28.3
INF917K01FE6,LNT128D,GR,GMF,10,25.39
INF917K01BC9,LNT128,GR,GMF,10,24.27
INF917K01965,LTOPMIPMDP,DP,OMF,7.5,14.55
INF917K01981,LTOPMIPQDP,DP,OMF,7.5,15.58
INF917K01AA5,LTOPMIPC,GR,OMF,7.5,29.29
INF917K01GE4,LNT243D,GR,OMF,7.5,32.15
INF917K01IQ4,LNT133D,GR,OMF,7.5,25.37
INF917K01CH6,LTOPSTDDP,DP,OMF,7.5,11.09
INF917K01CJ2,LTOPSTDQDP,DP,OMF,7.5,10.53
INF917K01CL8,LTOPSTDG,GR,OMF,7.5,24.06
INF677K01064,FTAFG,GR,OMF,7.5,112.22
INF677K01072,FTAFP,DP,OMF,7.5,26.36
INF917K01GP0,LNTFTAGD,GR,OMF,7.5,121.16
INF917K01GO3,LNTFTADD,DP,OMF,7.5,37.78
INF677K01916,STIIG,GR,OMF,7.5,26.81
INF677K01924,STIIP,DP,OMF,7.5,10.73
INF917K01HA0,LNTSTIGD,GR,OMF,7.5,28.85
INF677K01AE7,LFSG,GR,OMF,7.5,22.17
INF917K01HJ1,LNTLFMDP,DP,OMF,7.5,11.23
INF917K01HH5,LNTLFSGD,GR,OMF,7.5,23.25
INF677K01023,FIVFG,GR,OMF,7.5,92.94
INF677K01213,FIVFP,DP,OMF,7.5,48.71
INF917K01HC6,LNTFIVDP,DP,OMF,7.5,59.71
INF917K01HD4,LNTFIVGD,GR,OMF,7.5,102.58
INF677K01452,FSIG,GR,OMF,7.5,26.02
INF677K01460,FSIP,DP,OMF,7.5,10.37
INF917K01GM7,LNTFSIGD,GR,OMF,7.5,27.31
INF917K01LB0,FCPEG,GR,OMF,7.5,48.24
INF917K01KZ1,FCPEP,DP,OMF,7.5,27.47
INF917K01LE4,LNTFCEGD,GR,OMF,7.5,54.14
INF917K01E45,LNTFCEDP,DP,OMF,7.5,32.1
INF917K01TW9,FCADP,DP,OMF,7.5,16.9
INF917K01TY5,LNTFCDDP,DP,OMF,7.5,18.76
INF917K01IN1,LNTFCMGD,GR,OMF,7.5,43.89
INF917K01KW8,FCPMP,DP,OMF,7.5,19.07
INF917K01KY4,FCPMD,GR,OMF,7.5,38.49
INF917K01IM3,LNTFCMDP,DP,OMF,7.5,22.23
INF917K01QA1,LNTLEBDG,GR,OMF,7.5,80.45
INF917K01QB9,LEBFP,DP,OMF,7.5,43.5
INF917K01PZ0,LNTLEBDP,DP,OMF,7.5,48.93
INF917K01QC7,LEBFG,GR,OMF,7.5,73.29
